# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2020-07-17
#
# GRDC-No.:              4103500
# River:                 KOYUKUK RIVER
# Station:               HUGHES, ALAS.
# Country:               US
# Latitude (DD):       66.047
# Longitude (DD):      -154.261
# Catchment area (km²):      47656.0
# Altitude (m ASL):        76.2
# Next downstream station:      4103300
# Remarks:               
# Owner of original data: United Staes of America - US Geological Surveigh (USGS)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1960-01 - 1982-09
# No. of years:          23
# Last update:           2019-11-04
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 8294
# DATA
YYYY-MM-DD;hh:mm; Value
1972-12-28;--:--;     31.148
1972-12-29;--:--;     31.148
1972-12-30;--:--;     31.148
1972-12-31;--:--;     31.148
1973-01-01;--:--;     31.148
1973-01-02;--:--;     31.148
1973-01-03;--:--;     31.148
1973-01-04;--:--;     28.317
1973-01-05;--:--;     28.317
1973-01-06;--:--;     28.317
1973-01-07;--:--;     28.317
1973-01-08;--:--;     28.317
1973-01-09;--:--;     28.317
1973-01-10;--:--;     26.901
1973-01-11;--:--;     26.901
1973-01-12;--:--;     26.901
1973-01-13;--:--;     26.901
1973-01-14;--:--;     25.485
1973-01-15;--:--;     25.485
1973-01-16;--:--;     25.485
1973-01-17;--:--;     25.485
1973-01-18;--:--;     25.485
1973-01-19;--:--;     24.069
1973-01-20;--:--;     24.069
1973-01-21;--:--;     24.069
1973-01-22;--:--;     24.069
1973-01-23;--:--;     24.069
1973-01-24;--:--;     22.653
1973-01-25;--:--;     22.653
1973-01-26;--:--;     22.653
1973-01-27;--:--;     22.653
1973-01-28;--:--;     22.653
1973-01-29;--:--;     22.653
1973-01-30;--:--;     22.653
1973-01-31;--:--;     21.238
1973-02-01;--:--;     21.238
1973-02-02;--:--;     21.238
1973-02-03;--:--;     21.238
1973-02-04;--:--;     21.238
1973-02-05;--:--;     19.822
1973-02-06;--:--;     19.822
1973-02-07;--:--;     19.822
1973-02-08;--:--;     19.822
1973-02-09;--:--;     19.822
1973-02-10;--:--;     19.822
1973-02-11;--:--;     19.822
1973-02-12;--:--;     19.822
1973-02-13;--:--;     18.406
1973-02-14;--:--;     18.406
1973-02-15;--:--;     18.406
1973-02-16;--:--;     18.406
1973-02-17;--:--;     18.406
1973-02-18;--:--;     18.406
1973-02-19;--:--;     18.406
1973-02-20;--:--;     18.406
1973-02-21;--:--;     18.406
1973-02-22;--:--;     16.990
1973-02-23;--:--;     16.990
1973-02-24;--:--;     16.990
1973-02-25;--:--;     16.990
1973-02-26;--:--;     16.990
1973-02-27;--:--;     16.990
1973-02-28;--:--;     16.990
1973-03-01;--:--;     16.990
1973-03-02;--:--;     16.990
1973-03-03;--:--;     16.990
1973-03-04;--:--;     16.990
1973-03-05;--:--;     16.990
1973-03-06;--:--;     16.990
1973-03-07;--:--;     15.574
1973-03-08;--:--;     15.574
1973-03-09;--:--;     15.574
1973-03-10;--:--;     15.574
1973-03-11;--:--;     15.574
1973-03-12;--:--;     15.574
1973-03-13;--:--;     15.574
1973-03-14;--:--;     15.574
1973-03-15;--:--;     15.574
1973-03-16;--:--;     15.574
1973-03-17;--:--;     15.574
1973-03-18;--:--;     15.574
1973-03-19;--:--;     15.574
1973-03-20;--:--;     15.574
1973-03-21;--:--;     15.574
1973-03-22;--:--;     15.574
1973-03-23;--:--;     15.574
1973-03-24;--:--;     14.158
1973-03-25;--:--;     14.158
1973-03-26;--:--;     14.158
1973-03-27;--:--;     14.158
1973-03-28;--:--;     14.158
1973-03-29;--:--;     14.158
1973-03-30;--:--;     14.158
1973-03-31;--:--;     14.158
1973-04-01;--:--;     14.158
1973-04-02;--:--;     14.158
1973-04-03;--:--;     14.158
1973-04-04;--:--;     14.158
1973-04-05;--:--;     14.158
1973-04-06;--:--;     14.158
1973-04-07;--:--;     14.158
1973-04-08;--:--;     14.158
1973-04-09;--:--;     12.743
1973-04-10;--:--;     12.743
1973-04-11;--:--;     12.743
1973-04-12;--:--;     12.743
1973-04-13;--:--;     12.743
1973-04-14;--:--;     12.743
1973-04-15;--:--;     12.743
1973-04-16;--:--;     12.743
1973-04-17;--:--;     12.743
1973-04-18;--:--;     12.743
1973-04-19;--:--;     12.743
1973-04-20;--:--;     12.743
1973-04-21;--:--;     12.743
1973-04-22;--:--;     12.743
1973-04-23;--:--;     12.743
1973-04-24;--:--;     12.743
1973-04-25;--:--;     14.158
1973-04-26;--:--;     14.158
1973-04-27;--:--;     14.158
1973-04-28;--:--;     14.158
1973-04-29;--:--;     14.158
1973-04-30;--:--;     15.574
1973-05-01;--:--;     16.990
1973-05-02;--:--;     16.990
1973-05-03;--:--;     18.406
1973-05-04;--:--;     19.822
1973-05-05;--:--;     22.653
1973-05-06;--:--;     24.069
1973-05-07;--:--;     26.901
1973-05-08;--:--;     31.148
1973-05-09;--:--;     33.980
1973-05-10;--:--;     42.475
1973-05-11;--:--;     56.634
1973-05-12;--:--;     70.792
1973-05-13;--:--;     84.950
1973-05-14;--:--;     99.109
1973-05-15;--:--;    127.426
1973-05-16;--:--;    169.901
1973-05-17;--:--;    226.534
1973-05-18;--:--;    311.485
1973-05-19;--:--;    424.752
1973-05-20;--:--;    566.336
1973-05-21;--:--;    707.920
1973-05-22;--:--;    991.088
1973-05-23;--:--;   1699.008
1973-05-24;--:--;   2548.512
1973-05-25;--:--;   2831.680
1973-05-26;--:--;   2406.928
1973-05-27;--:--;   3114.848
1973-05-28;--:--;   2831.680
1973-05-29;--:--;   2548.512
1973-05-30;--:--;   2406.928
1973-05-31;--:--;   2265.344
1973-06-01;--:--;   1982.176
1973-06-02;--:--;   1840.592
1973-06-03;--:--;   2123.760
1973-06-04;--:--;   2265.344
1973-06-05;--:--;   2435.245
1973-06-06;--:--;   2293.661
1973-06-07;--:--;   2095.443
1973-06-08;--:--;   1925.542
1973-06-09;--:--;   1868.909
1973-06-10;--:--;   1812.275
1973-06-11;--:--;   1546.097
1973-06-12;--:--;   1421.503
1973-06-13;--:--;   1727.325
1973-06-14;--:--;   2038.810
1973-06-15;--:--;   2152.077
1973-06-16;--:--;   2152.077
1973-06-17;--:--;   2038.810
1973-06-18;--:--;   1699.008
1973-06-19;--:--;   1415.840
1973-06-20;--:--;   1274.256
1973-06-21;--:--;   1132.672
1973-06-22;--:--;    991.088
1973-06-23;--:--;    849.504
1973-06-24;--:--;    668.276
1973-06-25;--:--;    552.178
1973-06-26;--:--;    566.336
1973-06-27;--:--;    441.742
1973-06-28;--:--;    467.227
1973-06-29;--:--;    430.415
1973-06-30;--:--;    407.762
1973-07-01;--:--;    453.069
1973-07-02;--:--;    552.178
1973-07-03;--:--;    566.336
1973-07-04;--:--;    552.178
1973-07-05;--:--;    523.861
1973-07-06;--:--;    495.544
1973-07-07;--:--;    481.386
1973-07-08;--:--;    509.702
1973-07-09;--:--;    441.742
1973-07-10;--:--;    430.415
1973-07-11;--:--;    419.089
1973-07-12;--:--;    430.415
1973-07-13;--:--;    396.435
1973-07-14;--:--;    396.435
1973-07-15;--:--;    441.742
1973-07-16;--:--;    385.108
1973-07-17;--:--;    362.455
1973-07-18;--:--;    339.802
1973-07-19;--:--;    339.802
1973-07-20;--:--;    362.455
1973-07-21;--:--;    385.108
1973-07-22;--:--;    453.069
1973-07-23;--:--;    538.019
1973-07-24;--:--;    855.167
1973-07-25;--:--;    872.157
1973-07-26;--:--;    719.247
1973-07-27;--:--;    583.326
1973-07-28;--:--;    566.336
1973-07-29;--:--;    634.296
1973-07-30;--:--;    552.178
1973-07-31;--:--;    736.237
1973-08-01;--:--;   1217.622
1973-08-02;--:--;   1648.038
1973-08-03;--:--;   1240.276
1973-08-04;--:--;    985.425
1973-08-05;--:--;    804.197
1973-08-06;--:--;    685.267
1973-08-07;--:--;    634.296
1973-08-08;--:--;    770.217
1973-08-09;--:--;   1285.583
1973-08-10;--:--;   1469.642
1973-08-11;--:--;   1217.622
1973-08-12;--:--;   1308.236
1973-08-13;--:--;   1240.276
1973-08-14;--:--;   1084.533
1973-08-15;--:--;    925.959
1973-08-16;--:--;    804.197
1973-08-17;--:--;    702.257
1973-08-18;--:--;    622.970
1973-08-19;--:--;    583.326
1973-08-20;--:--;    617.306
1973-08-21;--:--;   1149.662
1973-08-22;--:--;   2237.027
1973-08-23;--:--;   3086.531
1973-08-24;--:--;   2208.710
1973-08-25;--:--;   1546.097
1973-08-26;--:--;   1285.583
1973-08-27;--:--;   1127.009
1973-08-28;--:--;   1005.246
1973-08-29;--:--;    985.425
1973-08-30;--:--;   1005.246
1973-08-31;--:--;   1044.890
1973-09-01;--:--;   1025.068
1973-09-02;--:--;    985.425
1973-09-03;--:--;    889.148
1973-09-04;--:--;    821.187
1973-09-05;--:--;    753.227
1973-09-06;--:--;    668.276
1973-09-07;--:--;    634.296
1973-09-08;--:--;    583.326
1973-09-09;--:--;    552.178
1973-09-10;--:--;    538.019
1973-09-11;--:--;    509.702
1973-09-12;--:--;    481.386
1973-09-13;--:--;    467.227
1973-09-14;--:--;    453.069
1973-09-15;--:--;    441.742
1973-09-16;--:--;    481.386
1973-09-17;--:--;    552.178
1973-09-18;--:--;    523.861
1973-09-19;--:--;    509.702
1973-09-20;--:--;    481.386
1973-09-21;--:--;    467.227
1973-09-22;--:--;    441.742
1973-09-23;--:--;    441.742
1973-09-24;--:--;    430.415
1973-09-25;--:--;    419.089
1973-09-26;--:--;    407.762
1973-09-27;--:--;    396.435
1973-09-28;--:--;    362.455
1973-09-29;--:--;    351.128
1973-09-30;--:--;    419.089
1973-10-01;--:--;    328.475
1973-10-02;--:--;    373.782
1973-10-03;--:--;    441.742
1973-10-04;--:--;    481.386
1973-10-05;--:--;    441.742
1973-10-06;--:--;    373.782
1973-10-07;--:--;    339.802
1973-10-08;--:--;    311.485
1973-10-09;--:--;    283.168
1973-10-10;--:--;    254.851
1973-10-11;--:--;    240.693
1973-10-12;--:--;    212.376
1973-10-13;--:--;    198.218
1973-10-14;--:--;    169.901
1973-10-15;--:--;    155.742
1973-10-16;--:--;    155.742
1973-10-17;--:--;    141.584
1973-10-18;--:--;    141.584
1973-10-19;--:--;    135.921
1973-10-20;--:--;    130.257
1973-10-21;--:--;    130.257
1973-10-22;--:--;    124.594
1973-10-23;--:--;    124.594
1973-10-24;--:--;    118.931
1973-10-25;--:--;    118.931
1973-10-26;--:--;    113.267
1973-10-27;--:--;    113.267
1973-10-28;--:--;    113.267
1973-10-29;--:--;    107.604
1973-10-30;--:--;    107.604
1973-10-31;--:--;    101.940
1973-11-01;--:--;    101.940
1973-11-02;--:--;    101.940
1973-11-03;--:--;     96.277
1973-11-04;--:--;     96.277
1973-11-05;--:--;     96.277
1973-11-06;--:--;     96.277
1973-11-07;--:--;     90.614
1973-11-08;--:--;     90.614
1973-11-09;--:--;     90.614
1973-11-10;--:--;     84.950
1973-11-11;--:--;     84.950
1973-11-12;--:--;     84.950
1973-11-13;--:--;     84.950
1973-11-14;--:--;     79.287
1973-11-15;--:--;     79.287
1973-11-16;--:--;     79.287
1973-11-17;--:--;     79.287
1973-11-18;--:--;     73.624
1973-11-19;--:--;     73.624
1973-11-20;--:--;     73.624
1973-11-21;--:--;     73.624
1973-11-22;--:--;     73.624
1973-11-23;--:--;     67.960
1973-11-24;--:--;     67.960
1973-11-25;--:--;     67.960
1973-11-26;--:--;     67.960
1973-11-27;--:--;     67.960
1973-11-28;--:--;     67.960
1973-11-29;--:--;     62.297
1973-11-30;--:--;     62.297
1973-12-01;--:--;     62.297
1973-12-02;--:--;     62.297
1973-12-03;--:--;     62.297
1973-12-04;--:--;     62.297
1973-12-05;--:--;     62.297
1973-12-06;--:--;     56.634
1973-12-07;--:--;     56.634
1973-12-08;--:--;     56.634
1973-12-09;--:--;     56.634
1973-12-10;--:--;     56.634
1973-12-11;--:--;     56.634
1973-12-12;--:--;     50.970
1973-12-13;--:--;     50.970
1973-12-14;--:--;     50.970
1973-12-15;--:--;     50.970
1973-12-16;--:--;     50.970
1973-12-17;--:--;     50.970
1973-12-18;--:--;     50.970
1973-12-19;--:--;     48.139
1973-12-20;--:--;     45.307
1973-12-21;--:--;     45.307
1973-12-22;--:--;     45.307
1973-12-23;--:--;     45.307
1973-12-24;--:--;     45.307
1973-12-25;--:--;     45.307
1973-12-26;--:--;     45.307
1973-12-27;--:--;     45.307
1973-12-28;--:--;     39.644
1973-12-29;--:--;     39.644
1973-12-30;--:--;     39.644
1973-12-31;--:--;     39.644
1974-01-01;--:--;     39.644
1974-01-02;--:--;     39.644
1974-01-03;--:--;     39.644
1974-01-04;--:--;     39.644
1974-01-05;--:--;     33.980
1974-01-06;--:--;     33.980
1974-01-07;--:--;     33.980
1974-01-08;--:--;     33.980
1974-01-09;--:--;     33.980
1974-01-10;--:--;     33.980
1974-01-11;--:--;     33.980
1974-01-12;--:--;     33.980
1974-01-13;--:--;     33.980
1974-01-14;--:--;     33.980
1974-01-15;--:--;     33.980
1974-01-16;--:--;     28.317
1974-01-17;--:--;     28.317
1974-01-18;--:--;     28.317
1974-01-19;--:--;     28.317
1974-01-20;--:--;     28.317
1974-01-21;--:--;     28.317
1974-01-22;--:--;     28.317
1974-01-23;--:--;     28.317
1974-01-24;--:--;     26.901
1974-01-25;--:--;     26.901
1974-01-26;--:--;     26.901
1974-01-27;--:--;     25.485
1974-01-28;--:--;     25.485
1974-01-29;--:--;     25.485
1974-01-30;--:--;     24.069
1974-01-31;--:--;     24.069
1974-02-01;--:--;     24.069
1974-02-02;--:--;     22.653
1974-02-03;--:--;     22.653
1974-02-04;--:--;     22.653
1974-02-05;--:--;     22.653
1974-02-06;--:--;     22.653
1974-02-07;--:--;     21.238
1974-02-08;--:--;     21.238
1974-02-09;--:--;     21.238
1974-02-10;--:--;     21.238
1974-02-11;--:--;     19.822
1974-02-12;--:--;     19.822
1974-02-13;--:--;     19.822
1974-02-14;--:--;     19.822
1974-02-15;--:--;     19.822
1974-02-16;--:--;     18.406
1974-02-17;--:--;     18.406
1974-02-18;--:--;     18.406
1974-02-19;--:--;     18.406
1974-02-20;--:--;     18.406
1974-02-21;--:--;     18.406
1974-02-22;--:--;     16.990
1974-02-23;--:--;     16.990
1974-02-24;--:--;     16.990
1974-02-25;--:--;     16.990
1974-02-26;--:--;     16.990
1974-02-27;--:--;     15.574
1974-02-28;--:--;     15.574
1974-03-01;--:--;     15.574
1974-03-02;--:--;     15.574
1974-03-03;--:--;     15.574
1974-03-04;--:--;     15.574
1974-03-05;--:--;     15.574
1974-03-06;--:--;     14.158
1974-03-07;--:--;     14.158
1974-03-08;--:--;     14.158
1974-03-09;--:--;     14.158
1974-03-10;--:--;     14.158
1974-03-11;--:--;     14.158
1974-03-12;--:--;     12.743
1974-03-13;--:--;     12.743
1974-03-14;--:--;     12.743
1974-03-15;--:--;     12.743
1974-03-16;--:--;     12.743
1974-03-17;--:--;     12.743
1974-03-18;--:--;     12.743
1974-03-19;--:--;     12.743
1974-03-20;--:--;     12.743
1974-03-21;--:--;     11.327
1974-03-22;--:--;     11.327
1974-03-23;--:--;     11.327
1974-03-24;--:--;     11.327
1974-03-25;--:--;     11.327
1974-03-26;--:--;     11.327
1974-03-27;--:--;     11.327
1974-03-28;--:--;     11.327
1974-03-29;--:--;     11.327
1974-03-30;--:--;     11.327
1974-03-31;--:--;     11.327
1974-04-01;--:--;     11.327
1974-04-02;--:--;     11.327
1974-04-03;--:--;     11.327
1974-04-04;--:--;      9.911
1974-04-05;--:--;      9.911
1974-04-06;--:--;      9.911
1974-04-07;--:--;      9.911
1974-04-08;--:--;      9.911
1974-04-09;--:--;      9.911
1974-04-10;--:--;      9.911
1974-04-11;--:--;      9.911
1974-04-12;--:--;      9.911
1974-04-13;--:--;      9.911
1974-04-14;--:--;      9.911
1974-04-15;--:--;      9.911
1974-04-16;--:--;      9.911
1974-04-17;--:--;      9.911
1974-04-18;--:--;      9.911
1974-04-19;--:--;      9.911
1974-04-20;--:--;     11.327
1974-04-21;--:--;     11.327
1974-04-22;--:--;     11.327
1974-04-23;--:--;     11.327
1974-04-24;--:--;     11.327
1974-04-25;--:--;     11.327
1974-04-26;--:--;     11.327
1974-04-27;--:--;     11.327
1974-04-28;--:--;     11.327
1974-04-29;--:--;     12.743
1974-04-30;--:--;     12.743
1974-05-01;--:--;     12.743
1974-05-02;--:--;     12.743
1974-05-03;--:--;     12.743
1974-05-04;--:--;     14.158
1974-05-05;--:--;     16.990
1974-05-06;--:--;     19.822
1974-05-07;--:--;     22.653
1974-05-08;--:--;     26.901
1974-05-09;--:--;     33.980
1974-05-10;--:--;     45.307
1974-05-11;--:--;     70.792
1974-05-12;--:--;    141.584
1974-05-13;--:--;    226.534
1974-05-14;--:--;    396.435
1974-05-15;--:--;    707.920
1974-05-16;--:--;   1132.672
1974-05-17;--:--;   1699.008
1974-05-18;--:--;   2123.760
1974-05-19;--:--;   2038.810
1974-05-20;--:--;   1840.592
1974-05-21;--:--;   1642.374
1974-05-22;--:--;   1472.474
1974-05-23;--:--;   1415.840
1974-05-24;--:--;   1359.206
1974-05-25;--:--;   1302.573
1974-05-26;--:--;   1274.256
1974-05-27;--:--;   1245.939
1974-05-28;--:--;   1217.622
1974-05-29;--:--;   1217.622
1974-05-30;--:--;   1285.583
1974-05-31;--:--;   1398.850
1974-06-01;--:--;   1353.543
1974-06-02;--:--;   1285.583
1974-06-03;--:--;   1240.276
1974-06-04;--:--;   1104.355
1974-06-05;--:--;    872.157
1974-06-06;--:--;    634.296
1974-06-07;--:--;    495.544
1974-06-08;--:--;    419.089
1974-06-09;--:--;    396.435
1974-06-10;--:--;    385.108
1974-06-11;--:--;    396.435
1974-06-12;--:--;    430.415
1974-06-13;--:--;    509.702
1974-06-14;--:--;    538.019
1974-06-15;--:--;    481.386
1974-06-16;--:--;    651.286
1974-06-17;--:--;    889.148
1974-06-18;--:--;    889.148
1974-06-19;--:--;    965.603
1974-06-20;--:--;   1194.969
1974-06-21;--:--;   1217.622
1974-06-22;--:--;   1149.662
1974-06-23;--:--;   1064.712
1974-06-24;--:--;   1025.068
1974-06-25;--:--;    889.148
1974-06-26;--:--;    804.197
1974-06-27;--:--;    719.247
1974-06-28;--:--;    600.316
1974-06-29;--:--;    538.019
1974-06-30;--:--;    552.178
1974-07-01;--:--;    453.069
1974-07-02;--:--;    373.782
1974-07-03;--:--;    328.475
1974-07-04;--:--;    283.168
1974-07-05;--:--;    266.178
1974-07-06;--:--;    250.604
1974-07-07;--:--;    240.693
1974-07-08;--:--;    222.287
1974-07-09;--:--;    205.297
1974-07-10;--:--;    188.307
1974-07-11;--:--;    179.812
1974-07-12;--:--;    163.388
1974-07-13;--:--;    141.584
1974-07-14;--:--;    127.709
1974-07-15;--:--;    127.709
1974-07-16;--:--;    121.479
1974-07-17;--:--;    171.317
1974-07-18;--:--;    179.812
1974-07-19;--:--;    188.307
1974-07-20;--:--;    188.307
1974-07-21;--:--;    188.307
1974-07-22;--:--;    205.297
1974-07-23;--:--;    339.802
1974-07-24;--:--;    481.386
1974-07-25;--:--;    385.108
1974-07-26;--:--;    339.802
1974-07-27;--:--;    294.495
1974-07-28;--:--;    283.168
1974-07-29;--:--;    271.841
1974-07-30;--:--;    651.286
1974-07-31;--:--;   1421.503
1974-08-01;--:--;   1217.622
1974-08-02;--:--;    906.138
1974-08-03;--:--;    736.237
1974-08-04;--:--;    634.296
1974-08-05;--:--;    552.178
1974-08-06;--:--;    481.386
1974-08-07;--:--;    430.415
1974-08-08;--:--;    396.435
1974-08-09;--:--;    373.782
1974-08-10;--:--;    362.455
1974-08-11;--:--;    362.455
1974-08-12;--:--;    362.455
1974-08-13;--:--;    351.128
1974-08-14;--:--;    351.128
1974-08-15;--:--;    373.782
1974-08-16;--:--;    538.019
1974-08-17;--:--;    965.603
1974-08-18;--:--;   1005.246
1974-08-19;--:--;   1025.068
1974-08-20;--:--;    985.425
1974-08-21;--:--;    906.138
1974-08-22;--:--;    787.207
1974-08-23;--:--;    685.267
1974-08-24;--:--;    566.336
1974-08-25;--:--;    495.544
1974-08-26;--:--;    441.742
1974-08-27;--:--;    407.762
1974-08-28;--:--;    373.782
1974-08-29;--:--;    351.128
1974-08-30;--:--;    328.475
1974-08-31;--:--;    339.802
1974-09-01;--:--;    362.455
1974-09-02;--:--;    396.435
1974-09-03;--:--;    385.108
1974-09-04;--:--;    373.782
1974-09-05;--:--;    339.802
1974-09-06;--:--;    328.475
1974-09-07;--:--;    317.148
1974-09-08;--:--;    294.495
1974-09-09;--:--;    283.168
1974-09-10;--:--;    271.841
1974-09-11;--:--;    260.515
1974-09-12;--:--;    250.604
1974-09-13;--:--;    240.693
1974-09-14;--:--;    235.029
1974-09-15;--:--;    230.782
1974-09-16;--:--;    230.782
1974-09-17;--:--;    240.693
1974-09-18;--:--;    240.693
1974-09-19;--:--;    240.693
1974-09-20;--:--;    240.693
1974-09-21;--:--;    240.693
1974-09-22;--:--;    260.515
1974-09-23;--:--;    305.821
1974-09-24;--:--;    430.415
1974-09-25;--:--;    617.306
1974-09-26;--:--;    685.267
1974-09-27;--:--;    668.276
1974-09-28;--:--;    634.296
1974-09-29;--:--;    583.326
1974-09-30;--:--;    509.702
1974-10-01;--:--;    467.227
1974-10-02;--:--;    419.089
1974-10-03;--:--;    368.118
1974-10-04;--:--;    311.485
1974-10-05;--:--;    283.168
1974-10-06;--:--;    254.851
1974-10-07;--:--;    226.534
1974-10-08;--:--;    212.376
1974-10-09;--:--;    198.218
1974-10-10;--:--;    184.059
1974-10-11;--:--;    169.901
1974-10-12;--:--;    164.237
1974-10-13;--:--;    158.574
1974-10-14;--:--;    152.911
1974-10-15;--:--;    141.584
1974-10-16;--:--;    141.584
